epoch,lr,train_loss,val_loss,val_acc,val_auc
1,0.0002,6.230570641116819,2.3533671034706964,0.151183970856102,0.656871676562773
2,0.0004,5.714467888293059,2.124311672316657,0.2495446265938069,0.7278757589390282
3,0.0006,5.302167318869328,1.8778697748978932,0.34790528233151186,0.7855187331992369
4,0.0008,5.009895319524019,1.8855527341365814,0.37158469945355194,0.800480664482955
5,0.001,4.825361782226009,1.7984470261467829,0.40255009107468126,0.8207902037841918
6,0.001,4.606484204098798,1.6714227497577667,0.44808743169398907,0.8392914957930703
7,0.0009998227685994077,4.451269901317099,1.5778003666136,0.49544626593806923,0.8476306825153089
8,0.0009992912066543432,4.3047474640003145,1.5062302764919069,0.5100182149362478,0.8586558571688833
9,0.0009984057108362516,4.200201832729837,1.4549643927150302,0.5300546448087432,0.8681830005093674
10,0.0009971669419352968,4.060503721237183,1.4306559148761961,0.5391621129326047,0.8778031238729778
11,0.000995575824367257,4.0141799018002935,1.385443702340126,0.5355191256830601,0.8853012444183359
12,0.000993633545483691,3.901764664097109,1.3516423089636698,0.5537340619307832,0.891957882369563
13,0.0009913415546858903,3.8667191854421645,1.3272004864282079,0.5555555555555556,0.8928764913872271
14,0.0009887015623432837,3.7817064212716143,1.279591139819887,0.5774134790528234,0.8981283160012045
15,0.0009857155385170938,3.7159449242163394,1.2637091262473001,0.581056466302368,0.9014829138797076
16,0.0009823857114902048,3.67196968500165,1.221821981171767,0.6102003642987249,0.9063213774487751
17,0.0009787145661043328,3.6240113697190215,1.214253157377243,0.6065573770491803,0.9059240410319712
18,0.0009747048419057458,3.557217131490293,1.2551277230183284,0.5828779599271403,0.904061547956767
19,0.0009703595311009097,3.5248237399087436,1.2939968415432506,0.581056466302368,0.9055891002784789
20,0.0009656818763235926,3.4819574217865434,1.2014064598414633,0.6029143897996357,0.9117716174463957
21,0.0009606753682150903,3.438413381576538,1.1749207783076498,0.6284153005464481,0.913316518008187
22,0.0009553437428193777,3.4363650670949966,1.1617564128504858,0.6193078324225865,0.915455980606854
23,0.0009496909787951343,3.3816566501838574,1.196510701543755,0.6138433515482696,0.9137356270983527
24,0.0009437212944467191,3.3546359780905903,1.273649952477879,0.6029143897996357,0.9069842393506864
25,0.0009374391445763135,3.3050108560617417,1.1816810386048422,0.6156648451730419,0.9146418105227152
26,0.0009308492171595821,3.284694923870805,1.140650637033913,0.6247723132969034,0.9179641286283142
27,0.0009239564298473283,3.257938887761987,1.149936789439784,0.6174863387978142,0.918759240187239
28,0.0009167659262957601,3.228223114773847,1.1885314219527774,0.6174863387978142,0.917010153888482
29,0.0009092830723281,3.1833544174830117,1.1610074233677652,0.6338797814207651,0.9204976186138509
30,0.0009015134519304076,3.1673453700715215,1.1362287170357175,0.6265938069216758,0.9221203743293637
31,0.0008934628630845995,3.1383748313655024,1.1274925213721063,0.6265938069216758,0.9206211309446349
32,0.0008851373134417772,3.087848079377326,1.1200909887750943,0.6247723132969034,0.9230388866787377
33,0.0008765430158390947,3.073715603869894,1.1025487664673064,0.644808743169399,0.9238678693193436
34,0.0008676863836635041,3.0515029447666113,1.1126668821606371,0.6375227686703097,0.9237471826770424
35,0.0008585740260658475,3.0356380265692007,1.1279317521386676,0.644808743169399,0.9247164979309268
36,0.0008492127430288608,3.002351455066515,1.0819056584603257,0.6338797814207651,0.9259579939098977
37,0.0008396095202927712,2.995159537895866,1.1064218406875928,0.6357012750455373,0.9267124081186492
38,0.0008297715241422765,2.9649480978647866,1.112031151023176,0.6575591985428051,0.9262771777320874
39,0.0008197060960587948,2.914221758427827,1.0863102202614148,0.6520947176684881,0.9290235610367303
40,0.0008094207472419758,2.8957412942596106,1.1032592066460185,0.6520947176684881,0.9260827778004989
41,0.0007989231530045619,2.8731501672578896,1.067089904927545,0.6429872495446266,0.9306045263067879
42,0.0007882211470447831,2.85668140563412,1.065384580857224,0.6338797814207651,0.9308340465718081
43,0.0007773227156005567,2.823056353175122,1.077743273642328,0.6575591985428051,0.9309977357312025
44,0.000766235991489858,2.826214919919553,1.0672019343409274,0.6484517304189436,0.9316960228434606
45,0.0007549692480417063,2.7673436040463657,1.064224353681008,0.6557377049180327,0.9326285967110475
46,0.0007435308929222973,2.761692706225575,1.065649739570088,0.6557377049180327,0.9324748866936098
47,0.0007319294618608869,2.7626245315524116,1.0632930679453745,0.6666666666666666,0.9315247266332295
48,0.0007201736122801105,2.7146365962166716,1.0857183651791678,0.6520947176684881,0.9322244117176838
49,0.0007082721168354893,2.7203750869502192,1.0698347373141184,0.6575591985428051,0.9308383520287329
50,0.0006962338568689469,2.6858500052189482,1.0599052475558386,0.6648451730418944,0.9305636356200341
51,0.0006840678157812183,2.673547088236049,1.0900756418704987,0.6612021857923497,0.93127260829637
52,0.0006717830723281001,2.658701020738353,1.0274721106721296,0.668488160291439,0.9345006896910704
53,0.0006593887938455417,2.642394743103912,1.0387325402763155,0.6721311475409836,0.9340809039228737
54,0.0006468942294086376,2.6221199968586797,1.049174974982937,0.6775956284153005,0.9344401530333393
55,0.0006343087029296186,2.6044491702231807,1.0338736962940958,0.663023679417122,0.9351364101115032
56,0.0006216416062000013,2.5934438731359397,1.0339354284935527,0.6557377049180327,0.9360317666873637
57,0.0006089023918820792,2.5662269989649453,1.0501174256205559,0.6666666666666666,0.9352946784106245
58,0.0005961005664549936,2.5603356266367263,1.0228042784664366,0.6794171220400729,0.9359166719338492
59,0.0005832456831206418,2.526041789331298,1.0446106443802516,0.6666666666666666,0.9376051620866966
60,0.0005703473346747199,2.524590951808985,1.038580106364356,0.6775956284153005,0.9350623027130328
61,0.0005574151463482188,2.5044610025226204,1.032836606933011,0.6739526411657559,0.9359848305144612
62,0.0005444587686247168,2.4799040910126506,1.0317464686102338,0.6739526411657559,0.9354515859176609
63,0.0005314878700388267,2.4742865303288335,1.065854747676187,0.6775956284153005,0.933335331144664
64,0.0005185121299611734,2.4628092724344004,1.0491082767645519,0.6739526411657559,0.9373326244325384
65,0.0005055412313752832,2.4398310296777366,1.0464755611287222,0.6703096539162113,0.9348621101200544
66,0.0004925848536517813,2.4583455030468926,0.999601243270768,0.6958105646630237,0.9371993411684222
67,0.0004796526653252802,2.4352875040925066,1.0297843027446005,0.6739526411657559,0.9379936942530701
68,0.00046675431687935825,2.4093379758406375,0.9936347065700425,0.6830601092896175,0.9379041719803243
69,0.0004538994335450066,2.392422271811444,1.0107819934686024,0.6775956284153005,0.9381486981383919
70,0.000441097608117921,2.4102818646292756,1.0241606243782573,0.6775956284153005,0.9359726503098962
71,0.000428358393799999,2.3877773837766787,1.0154381857977972,0.6739526411657559,0.9365998787928361
72,0.0004156912970703815,2.3849745142287104,1.038511051899857,0.6721311475409836,0.9355968932298734
73,0.0004031057705913626,2.3732514865156533,1.024727463722229,0.6939890710382514,0.9383016348095077
74,0.00039061120615445816,2.3563971804535906,1.0264301581515207,0.6812386156648452,0.938154736188518
75,0.0003782169276719,2.350090123605037,1.0119799301028252,0.6848816029143898,0.9367635382081417
76,0.0003659321842187815,2.3294546725093452,1.0089579009347491,0.6812386156648452,0.9373299400284799
77,0.00035376614313105306,2.3097974770310996,1.0024323281314638,0.6867030965391621,0.9376871591048517
78,0.00034172788316451066,2.296994259392006,1.0166685684687562,0.6867030965391621,0.9376198259227174
79,0.0003298263877198896,2.3032894108606423,1.0059252033631008,0.6867030965391621,0.9388843438268002
80,0.00031807053813911313,2.2961427517559216,0.9927049117783705,0.6958105646630237,0.939049341726124
81,0.0003064691070777027,2.2832042868586555,1.0158404173950355,0.6794171220400729,0.9388110766988524
82,0.0002950307519582939,2.283563314140707,1.0092238403028913,0.6794171220400729,0.9375049691219172
83,0.0002837640085101421,2.272935120091922,1.004984435935815,0.6830601092896175,0.9394101747093444
84,0.0002726772843994435,2.258016718470532,1.0121813830402162,0.692167577413479,0.9390314580924372
85,0.00026177885295521704,2.266398091247116,0.9966577477753162,0.692167577413479,0.9403105877803845
86,0.0002510768469954381,2.2453064149704534,0.995379529065556,0.692167577413479,0.9392863500656229
87,0.00024057925275802427,2.2445607098980225,0.9988775220182207,0.6903460837887068,0.9375746000349493
88,0.00023029390394120513,2.240228475867838,0.9986178531414933,0.6848816029143898,0.9387222905923163
89,0.0002202284758577235,2.2243116143820942,1.000712637272146,0.6958105646630237,0.9393273002405553
90,0.00021039047970722896,2.2327571070712544,1.0012437262468867,0.6958105646630237,0.9393507683270066
91,0.00020078725697113942,2.229864962722944,0.9896983976165453,0.6939890710382514,0.9402874245708485
92,0.00019142597393415262,2.2116358245628467,0.9916371802488962,0.692167577413479,0.939181286506222
93,0.00018231361633649608,2.2162309271701868,0.9924649828010135,0.692167577413479,0.9401469581091682
94,0.00017345698416090533,2.204232765280682,0.9860700120528539,0.6885245901639344,0.9404420640910763
95,0.00016486268655822278,2.2132361021594726,0.9982672962877486,0.6939890710382514,0.9397398061428981
96,0.00015653713691540056,2.1989411763522937,1.0082735303375456,0.697632058287796,0.9400043500730589
97,0.00014848654806959242,2.1879204598026,0.9934410514930884,0.697632058287796,0.9401125218897907
98,0.00014071692767190003,2.19114303243333,0.9976092105110487,0.7067395264116576,0.9399586854599736
99,0.00013323407370423996,2.1773253610168677,0.9940717414849334,0.6939890710382514,0.9409516398288228
100,0.00012604357015267166,2.1854326120321304,0.9968772323595153,0.7012750455373407,0.9397420072055056
101,0.00011915078284041793,2.1806489436522773,0.9807643728951613,0.6939890710382514,0.9406807752796873
102,0.00011256085542368656,2.173157354195913,0.983917388237185,0.6885245901639344,0.940167079985574
103,0.000106278705553281,2.173172198343968,0.9866280340486102,0.6939890710382514,0.9403817207699258
104,0.00010030902120486571,2.172092982824298,0.9840924557712343,0.6939890710382514,0.9411401058145976
105,9.465625718062236e-05,2.1672264899032703,0.9904686104920175,0.6939890710382514,0.9402375809132177
106,8.932463178490991e-05,2.1674487789471946,0.9832231141626835,0.6994535519125683,0.9410052535497713
107,8.431812367640732e-05,2.162670350593069,0.9884669735199876,0.6958105646630237,0.94030647566004
108,7.964046889909038e-05,2.1576199488363406,0.9926637568407588,0.6958105646630237,0.9394162499395823
109,7.52951580942542e-05,2.1561688322951826,0.986924736864037,0.6994535519125683,0.9408448659842876
110,7.128543389566719e-05,2.1514224306396814,0.9888482569820352,0.6958105646630237,0.9406124084904501
111,6.76142885097954e-05,2.1583288614300713,0.9899848625063896,0.7012750455373407,0.9406863522964296
112,6.428446148290617e-05,2.147183074467424,0.9918777864012454,0.7049180327868853,0.9409992749878235
113,6.129843765671634e-05,2.13830453330192,0.9921972283886539,0.7067395264116576,0.9405203802781816
114,5.8658445314109704e-05,2.14170792914819,0.9848033595416281,0.6939890710382514,0.941049483010548
115,5.636645451630909e-05,2.147853865139726,0.9907603905432754,0.7049180327868853,0.9402619487583702
116,5.442417563274289e-05,2.139265863791756,0.9850869443681505,0.7012750455373407,0.9408209666085416
117,5.2833058064703294e-05,2.1449268486188804,0.9890630766749382,0.7049180327868853,0.9406950747506143
118,5.1594289163748455e-05,2.146079555801723,0.9844240691098902,0.7012750455373407,0.9410933109261194
119,5.0708793345656716e-05,2.1382000817768816,0.9886686243116856,0.7067395264116576,0.9410672327958328
120,5.017723140059243e-05,2.1363930114801377,0.9850668079323239,0.7030965391621129,0.9407294068656795
