epoch,lr,train_loss,val_loss,val_acc,val_auc
1,0.0002,4.099643330643143,2.4042994181315103,0.14389799635701275,0.6118709106524738
2,0.0004,3.9629289274630337,2.38610663678911,0.18032786885245902,0.6275224065942645
3,0.0006,3.767293131869772,2.313586433728536,0.19854280510018216,0.682984871412584
4,0.0008,3.628067296484242,2.229635132683648,0.23497267759562843,0.7157060094214404
5,0.001,3.677387489788774,2.1617003679275513,0.2786885245901639,0.7361273121381909
6,0.001,3.5038473260575445,2.1178722977638245,0.3132969034608379,0.7551364472916148
7,0.0009998227685994077,3.4990245915841367,2.170621309015486,0.30965391621129323,0.7640989214049619
8,0.0009992912066543432,3.43961463112762,2.067495882511139,0.3406193078324226,0.7695512806689446
9,0.0009984057108362516,3.325100034907244,2.1136948698096805,0.30601092896174864,0.7726631370347374
10,0.0009971669419352968,3.318381845087245,2.025964743561215,0.3570127504553734,0.7841089005469194
11,0.000995575824367257,3.214471948319587,2.0341870221826763,0.3442622950819672,0.785872226828425
12,0.000993633545483691,3.3094778337340425,2.0588947203424244,0.36429872495446264,0.781497020014054
13,0.0009913415546858903,3.288022684014362,2.0446170767148337,0.36065573770491804,0.7903937448180219
14,0.0009887015623432837,3.208489862041197,2.0009927815861173,0.36065573770491804,0.7996957848907461
15,0.0009857155385170938,3.2003030707870703,1.9957618183559842,0.3679417122040073,0.7979471596253731
16,0.0009823857114902048,3.1319292490033135,1.9886966380808089,0.3533697632058288,0.8006275705399667
17,0.0009787145661043328,3.1412732290185015,1.913559165265825,0.3989071038251366,0.8084008016032065
18,0.0009747048419057458,3.1058929484823476,1.9713815583123102,0.366120218579235,0.8075712240808145
19,0.0009703595311009097,3.0764453445655713,1.9327561921543546,0.39526411657559196,0.8146715397399622
20,0.0009656818763235926,3.051637761834739,1.8849626514646742,0.4007285974499089,0.8160774684805605
21,0.0009606753682150903,2.971638047176859,1.8689896663029988,0.41894353369763204,0.8182265904722247
22,0.0009553437428193777,3.043726164361705,1.9576000306341383,0.4116575591985428,0.8188371473931165
23,0.0009496909787951343,3.0555484294891357,1.8757835030555725,0.44808743169398907,0.823396648584739
24,0.0009437212944467191,2.9875083487966787,1.8424705432520971,0.44626593806921677,0.8300215198486026
25,0.0009374391445763135,2.966739661451699,1.9213027954101562,0.4116575591985428,0.8257239897234172
26,0.0009308492171595821,2.913460828255916,1.8735729489061568,0.41894353369763204,0.8290073281999993
27,0.0009239564298473283,2.932875977046248,1.9152579969829984,0.4207650273224044,0.8327744914690233
28,0.0009167659262957601,2.9386494297912154,1.8955184353722467,0.42987249544626593,0.8337609690624291
29,0.0009092830723281,2.9160725137461787,1.8865305615795984,0.4444444444444444,0.8392624432538547
30,0.0009015134519304076,2.9241192271743994,1.8774429559707642,0.42987249544626593,0.8352363279434566
31,0.0008934628630845995,2.842070755751237,1.8130337794621785,0.4663023679417122,0.8427384341967794
32,0.0008851373134417772,2.8766503679579585,1.8700106276406183,0.42805100182149364,0.8396187253914136
33,0.0008765430158390947,2.8837316796399546,1.8432456056276958,0.44626593806921677,0.8398988775324304
34,0.0008676863836635041,2.8322595098744268,1.8077393902672663,0.47540983606557374,0.8454720052349599
35,0.0008585740260658475,2.7568739462589873,1.9155243701404996,0.44808743169398907,0.8400777807934979
36,0.0008492127430288608,2.799884606098783,1.8700481918123033,0.453551912568306,0.8423696446696733
37,0.0008396095202927712,2.811508510423743,1.8937474820348952,0.453551912568306,0.8430056476589542
38,0.0008297715241422765,2.8040992729905723,1.8154692517386541,0.44626593806921677,0.847463721506092
39,0.0008197060960587948,2.7833140241926997,1.8262073894341786,0.43897996357012753,0.848957194537498
40,0.0008094207472419758,2.7999745382778887,1.8230008251137204,0.453551912568306,0.8523880339528778
41,0.0007989231530045619,2.7474781603053,1.8211751050419278,0.46994535519125685,0.8526155985440268
42,0.0007882211470447831,2.7187905173370805,1.837233457300398,0.4808743169398907,0.854578440740479
43,0.0007773227156005567,2.712414038354072,1.8292840123176575,0.4790528233151184,0.8522206342183438
44,0.000766235991489858,2.6891171102938443,1.8228140936957464,0.4808743169398907,0.8520159428318603
45,0.0007549692480417063,2.6810362874597744,1.8158875505129497,0.47540983606557374,0.8530532976899997
46,0.0007435308929222973,2.67963795558266,1.7896732985973358,0.4918032786885246,0.8595482839519484
47,0.0007319294618608869,2.6669587242430537,1.7779453926616244,0.4918032786885246,0.8597687397057566
