epoch,lr,train_loss,val_loss,val_acc,val_auc
1,0.0002,4.290498971939087,2.397396100891961,0.12568306010928962,0.6592845208041314
2,0.0004,4.125473720439966,2.2359464234775968,0.2331511839708561,0.6845372079966986
3,0.0006,3.8064747893291973,2.0872316128677793,0.2459016393442623,0.7336595342819219
4,0.0008,3.5994938352833623,2.025112532907062,0.3132969034608379,0.7757324890969323
5,0.001,3.38877446755119,1.8867471781041887,0.37158469945355194,0.7970365145876168
6,0.001,3.255040230958358,1.8098459872934554,0.3843351548269581,0.8116226144310885
7,0.0009998227685994077,3.1315073310465054,1.7648807598484888,0.4116575591985428,0.8219153780659649
8,0.0009992912066543432,3.0377109223517818,1.73995251291328,0.42805100182149364,0.8247183048843513
9,0.0009984057108362516,2.950234779413196,1.7224521421723895,0.44626593806921677,0.8302764564379224
10,0.0009971669419352968,2.8955215405726777,1.6109626872671976,0.47540983606557374,0.8446191603987195
11,0.000995575824367257,2.7884455418241196,1.5520445737573836,0.4972677595628415,0.858249277776332
12,0.000993633545483691,2.726681004399839,1.51350370546182,0.48816029143898,0.8604885987187735
13,0.0009913415546858903,2.6637770818627398,1.4775954518053267,0.5063752276867031,0.8674513107848351
14,0.0009887015623432837,2.6173929166102754,1.4864335556825001,0.5136612021857924,0.8693726451046806
15,0.0009857155385170938,2.5648859808410425,1.4175178044372134,0.5500910746812386,0.877938176910407
16,0.0009823857114902048,2.513697299404421,1.4381122406986024,0.5227686703096539,0.8778277222348222
17,0.0009787145661043328,2.4886254003082495,1.3932935429943933,0.5500910746812386,0.8790247731083688
18,0.0009747048419057458,2.4414751996164736,1.4012111988332536,0.5555555555555556,0.8826284405545785
19,0.0009703595311009097,2.4048299357510996,1.3055914259619184,0.5883424408014571,0.8909854960384592
20,0.0009656818763235926,2.376649174137392,1.3107041666905086,0.5610200364298725,0.8906455508419437
21,0.0009606753682150903,2.354715487231379,1.322806853387091,0.5591985428051002,0.8921194671346402
22,0.0009553437428193777,2.3243179787760195,1.3070525030295055,0.5774134790528234,0.8964146772208611
23,0.0009496909787951343,2.2805108142935713,1.2858115649885602,0.5919854280510018,0.8969981967645868
24,0.0009437212944467191,2.266290433164956,1.2484741434454918,0.5919854280510018,0.9015621223894914
25,0.0009374391445763135,2.269182170646778,1.2514159306883812,0.5901639344262295,0.901869163187228
26,0.0009308492171595821,2.2475953983223955,1.2494734177986782,0.5901639344262295,0.9030109197987812
27,0.0009239564298473283,2.238476462986158,1.2989268890685506,0.5792349726775956,0.8997617424087507
28,0.0009167659262957601,2.226610237273617,1.2747092967232068,0.5919854280510018,0.9025869103699048
29,0.0009092830723281,2.1719708580901655,1.2257486714257135,0.6010928961748634,0.9064079476206587
30,0.0009015134519304076,2.174807828405629,1.279534313413832,0.5883424408014571,0.9054823115618994
31,0.0008934628630845995,2.1392158131668535,1.2406805919276342,0.6010928961748634,0.9048899877677432
32,0.0008851373134417772,2.1253941698350767,1.2148764729499817,0.5956284153005464,0.9078550421808366
33,0.0008765430158390947,2.1152971965679224,1.246020535628001,0.5846994535519126,0.9084392904547499
34,0.0008676863836635041,2.0930832330731377,1.1885550692677498,0.6029143897996357,0.9107066898174828
35,0.0008585740260658475,2.0765273069989854,1.2194546163082123,0.6065573770491803,0.9082718237960151
36,0.0008492127430288608,2.069584495779397,1.1824089255597856,0.6083788706739527,0.9121131836957773
37,0.0008396095202927712,2.092096712278283,1.2221003133389685,0.604735883424408,0.9110239328378463
38,0.0008297715241422765,2.0491631618444472,1.2081025044123332,0.6138433515482696,0.912429393109038
39,0.0008197060960587948,2.0082859543786533,1.1635896762212117,0.6138433515482696,0.9137483650045918
40,0.0008094207472419758,1.996653726135475,1.173547224038177,0.6156648451730419,0.9136176174240874
41,0.0007989231530045619,2.026403031487396,1.2143550597959094,0.6156648451730419,0.9111486795483359
42,0.0007882211470447831,1.9931856272877126,1.2055999222728941,0.6138433515482696,0.9145760463412913
43,0.0007773227156005567,1.9901500594788704,1.1656932425167825,0.6120218579234973,0.9168110172106736
44,0.000766235991489858,1.9657446577929067,1.2185321665472455,0.5938069216757741,0.9151322533750247
45,0.0007549692480417063,1.9443290458209272,1.1577920640508335,0.5974499089253188,0.9186846271392508
46,0.0007435308929222973,1.9422320524851482,1.138004556298256,0.6265938069216758,0.9183001327329986
47,0.0007319294618608869,1.9218172474183899,1.1386485323309898,0.6338797814207651,0.9203198530641988
48,0.0007201736122801105,1.9210478015567944,1.148406724135081,0.6284153005464481,0.9194909745279055
49,0.0007082721168354893,1.8828615831292195,1.1448521746529474,0.6120218579234973,0.9199229479366898
50,0.0006962338568689469,1.8984226040218188,1.155570049252775,0.6010928961748634,0.9189405675915837
51,0.0006840678157812183,1.886467631312384,1.1393297678894467,0.6211293260473588,0.9186513063232216
52,0.0006717830723281001,1.8716458997864653,1.1819828674197197,0.6010928961748634,0.9165483545941605
53,0.0006593887938455417,1.8765063544978267,1.1723691705200407,0.6211293260473588,0.9171897040834917
54,0.0006468942294086376,1.8624391953150432,1.1433823770946927,0.6102003642987249,0.9195792549849234
55,0.0006343087029296186,1.8437082439229109,1.1293107602331374,0.6338797814207651,0.9207333851376223
56,0.0006216416062000013,1.822042437567227,1.1280081247289975,0.6265938069216758,0.9226646242392021
57,0.0006089023918820792,1.8230874901232512,1.120365706582864,0.6284153005464481,0.9212142280851127
58,0.0005961005664549936,1.8150078749311143,1.1282767115367784,0.6229508196721312,0.9215810842464148
59,0.0005832456831206418,1.7986093120298523,1.137752724190553,0.6247723132969034,0.9219110354289282
60,0.0005703473346747199,1.8020327955052473,1.108520436204142,0.639344262295082,0.9217768895862227
61,0.0005574151463482188,1.8017870205036108,1.1117617794209056,0.6357012750455373,0.9239742118745841
62,0.0005444587686247168,1.7748509127160776,1.1372898883289762,0.6338797814207651,0.9226754659597488
63,0.0005314878700388267,1.7644932615584221,1.1115520174304645,0.6411657559198543,0.9232030666156059
64,0.0005185121299611734,1.7402425831642703,1.1664418644375272,0.6229508196721312,0.9205362338777742
65,0.0005055412313752832,1.7477826467458752,1.1084371399548318,0.6265938069216758,0.9251125999680252
66,0.0004925848536517813,1.7251773727112922,1.1014490765002038,0.6411657559198543,0.9250938611917714
67,0.0004796526653252802,1.7345692230307537,1.1155828684568405,0.6302367941712204,0.9239227694721538
68,0.00046675431687935825,1.7137700682101042,1.0804159405330818,0.6575591985428051,0.9269103624689081
69,0.0004538994335450066,1.7070409560549087,1.1077384716934628,0.6338797814207651,0.9238566260535914
70,0.000441097608117921,1.7051157294840054,1.0962298007475004,0.6502732240437158,0.9268658578753052
71,0.000428358393799999,1.6982258938360906,1.1049367131458387,0.6484517304189436,0.9254804971724525
72,0.0004156912970703815,1.69150065511897,1.1060669306251738,0.6429872495446266,0.9260317295072519
73,0.0004031057705913626,1.6761343703753706,1.0952657146586313,0.6502732240437158,0.9269487918322731
74,0.00039061120615445816,1.67378588690274,1.1060673288173146,0.639344262295082,0.925764441684854
75,0.0003782169276719,1.6642312036044355,1.0857620901531644,0.639344262295082,0.9264118292243112
76,0.0003659321842187815,1.6631685616313547,1.1309355191058583,0.6429872495446266,0.9237729708024583
77,0.00035376614313105306,1.6638508603192759,1.087701218823592,0.6520947176684881,0.9260965270057739
78,0.00034172788316451066,1.6450612337692925,1.0949269814623728,0.6539162112932605,0.9260258029974607
79,0.0003298263877198896,1.6462600334830906,1.0723890860875447,0.6557377049180327,0.9274552964928001
80,0.00031807053813911313,1.6317478383796802,1.0867919698357582,0.6484517304189436,0.927194478009823
81,0.0003064691070777027,1.6343313628348752,1.0836009606719017,0.6502732240437158,0.9270781116964912
82,0.0002950307519582939,1.6175563542739204,1.0968247138791614,0.6557377049180327,0.9262895364011883
83,0.0002837640085101421,1.6218763503475466,1.0910850216945012,0.6539162112932605,0.9278838418952934
84,0.0002726772843994435,1.6148717697115913,1.078363299369812,0.6648451730418944,0.9279008555143683
85,0.00026177885295521704,1.61545521452807,1.0900978040364053,0.6338797814207651,0.9269807221121277
86,0.0002510768469954381,1.5992166028506514,1.1080095908708043,0.6357012750455373,0.9266599692892279
87,0.00024057925275802427,1.6015631409658901,1.0831714686420228,0.6429872495446266,0.9272971917861699
88,0.00023029390394120513,1.6200239537418752,1.066640056669712,0.6502732240437158,0.9296611776428553
89,0.0002202284758577235,1.5831131123114324,1.071464903652668,0.6411657559198543,0.9282213926926208
90,0.00021039047970722896,1.5942711380944736,1.0698272304402456,0.663023679417122,0.9285400931733597
91,0.00020078725697113942,1.5931198856104976,1.0670447829696867,0.668488160291439,0.9283289621915446
92,0.00019142597393415262,1.5960971946301667,1.065946403476927,0.6612021857923497,0.9285561326735102
93,0.00018231361633649608,1.5789098860560984,1.0847133087615173,0.6557377049180327,0.9274463732660126
94,0.00017345698416090533,1.5612770336261694,1.0699265003204346,0.6539162112932605,0.9286054335015114
95,0.00016486268655822278,1.5715480265410051,1.0779399242666032,0.6411657559198543,0.9281841307847606
96,0.00015653713691540056,1.571909493294315,1.065516021516588,0.663023679417122,0.928743260175267
97,0.00014848654806959242,1.5603286909020466,1.074512826071845,0.6520947176684881,0.9290221481924889
98,0.00014071692767190003,1.569220288940098,1.067058804134528,0.6502732240437158,0.9295243845762026
